botName,type,description,symbol,status,quantity,daysInTrade,openPrice,closePrice,premium,pnl,ror,returnPct,risk,ev,alpha,highReturnPct,lowReturnPct,highReturnPctDate,lowReturnPctDate,expiration,openDate,closeDate,tags,underlyingOpen,underlyingClose
"IC-SPX-Fortress-Unstopped","shortputspread","-7,385 put, +7,380 put","SPX","expired",10,0,0.1,0,-100,100,0.020408,1,4900,"7.03371","0.014296","1","-2.5","2026-05-21 13:50:00","2026-05-21 14:56:00","2026-05-21 16:00:00","2026-05-21 13:31:01","2026-05-21 16:15:00","put side",7442.85,7445.72
"Opening Range Breakout 60m","shortcallspread","-7,425 call, +7,440 call","SPX","expired",1,0,4.1,15,-410,-1090,-1,-2.658537,1090,"269.28979","0.247055","0.5902439","-2.58536585","2026-05-21 12:51:00","2026-05-21 15:51:00","2026-05-21 16:00:00","2026-05-21 11:15:17","2026-05-21 16:15:00","test b",7407,7445.72
"IC-SPX-Fortress-Unstopped","shortcallspread","-7,500 call, +7,505 call","SPX","expired",10,0,0.1,0,-100,100,0.020408,1,4900,"7.99442","0.016249","1","-2","2026-05-21 14:37:00","2026-05-21 13:53:00","2026-05-21 16:00:00","2026-05-21 13:31:03","2026-05-21 16:15:00","call side",7442.36,7445.72
"QQQ-IC-0DTE-Raw-HoldToExp","shortcallspread","-714 call, +716 call","QQQ","closed",1,0,0.27,0.5,-27,-23,-0.132948,-0.851852,173,"24.42247","0.141991","0.7037037","-4.2962963","2026-05-21 12:51:00","2026-05-21 13:55:00","2026-05-21 16:00:00","2026-05-21 11:01:02","2026-05-21 15:50:00","call side",709.15,714
"QQQ-IC-0DTE-Fortress-NoPT50","shortcallspread","-719 call, +721 call","QQQ","closed",25,0,0.07,0.01,-175,150,0.031088,0.857143,4825,"7.7555","0.040393","1","-3.57142857","2026-05-21 15:22:00","2026-05-21 13:55:00","2026-05-21 16:00:00","2026-05-21 13:34:02","2026-05-21 15:50:00","call side",713.97,714
"QQQ-IC-0DTE-Raw-HoldToExp","shortputspread","-704 put, +702 put","QQQ","closed",1,0,0.28,0.01,-28,27,0.156977,0.964286,172,"26.34296","0.154052","1","-0.42857143","2026-05-21 13:54:00","2026-05-21 11:09:00","2026-05-21 16:00:00","2026-05-21 11:01:01","2026-05-21 15:50:00","put side",709.09,714
"QQQ-IC-0DTE-Range075-PT50-Wide2-1230PM","shortcallspread","-715 call, +717 call","QQQ","closed",1,0,0.08,0.17,-8,-9,-0.046875,-1.125,192,"8.2","0.042932","0.375","-13.875","2026-05-21 12:50:00","2026-05-21 13:55:00","2026-05-21 16:00:00","2026-05-21 12:31:02","2026-05-21 15:50:00","call side",709.81,714
"QQQ-IC-0DTE-Fortress-NoPT50","shortputspread","-709 put, +707 put","QQQ","closed",25,0,0.07,0.01,-175,150,0.031088,0.857143,4825,"7.81784","0.040718","1","-2.85714286","2026-05-21 15:50:00","2026-05-21 14:57:00","2026-05-21 16:00:00","2026-05-21 13:31:01","2026-05-21 15:50:00","put side",714.25,714
"IC-SPX-Fortress-Defang","shortputspread","-7,385 put, +7,380 put","SPX","closed",10,0,0.1,0.1,-100,0,0,0,4900,"7.03371","0.014296","1","-2.5","2026-05-21 13:50:00","2026-05-21 14:56:00","2026-05-21 16:00:00","2026-05-21 13:31:01","2026-05-21 15:32:02","put side",7442.85,7445.44
"IC-SPX-Fortress-Defang","shortcallspread","-7,500 call, +7,505 call","SPX","closed",10,0,0.1,0.05,-100,50,0.010204,0.5,4900,"7.99442","0.016249","1","-2","2026-05-21 14:37:00","2026-05-21 13:53:00","2026-05-21 16:00:00","2026-05-21 13:31:03","2026-05-21 15:31:03","call side",7442.36,7443.59
"QQQ-IC-0DTE-Baseline","ironcondor","+707 put, -708 put, -717 call, +718 call","QQQ","closed",116,0,0.14,0.07,-1624,812,0.081395,0.5,9976,"13.617109","0.162108","0.64285714","-2.07142857","2026-05-21 15:03:00","2026-05-21 13:55:00","2026-05-21 16:00:00","2026-05-21 13:30:35","2026-05-21 15:03:32","",713.69,712.8
"QQQ-IC-0DTE-Fortress","shortcallspread","-719 call, +721 call","QQQ","closed",25,0,0.07,0.03,-175,100,0.020725,0.571429,4825,"7.7555","0.040393","0.71428571","-3.57142857","2026-05-21 14:49:00","2026-05-21 13:55:00","2026-05-21 16:00:00","2026-05-21 13:34:02","2026-05-21 14:49:11","call side",713.97,713.68
"QQQ-IC-0DTE-Fortress","shortputspread","-709 put, +707 put","QQQ","closed",25,0,0.07,0.03,-175,100,0.020725,0.571429,4825,"7.81784","0.040718","0.71428571","-0.14285714","2026-05-21 14:28:00","2026-05-21 13:31:00","2026-05-21 16:00:00","2026-05-21 13:31:01","2026-05-21 14:28:11","put side",714.25,714.95
"QQQ-IC-0DTE-Fortress-S2","shortcallspread","-722 call, +724 call","QQQ","closed",26,0,0.08,0.08,-208,0,0,0,4992,"8.90602","0.046628","0","-0.125","2026-05-21 13:56:00","2026-05-21 13:55:02","2026-05-21 16:00:00","2026-05-21 13:55:01","2026-05-21 13:56:01","call side",716.84,716.64
"QQQ-IC-0DTE-Fortress-S2","shortputspread","-709 put, +707 put","QQQ","closed",25,0,0.07,0.06,-175,25,0.005181,0.142857,4825,"7.81784","0.040718","0.28571429","-0.14285714","2026-05-21 13:41:00","2026-05-21 13:31:00","2026-05-21 16:00:00","2026-05-21 13:31:01","2026-05-21 13:41:02","put side",714.25,715.47
"QQQ-IC-0DTE-Range075-PT50-Wide2-1230PM","shortputspread","-704 put, +702 put","QQQ","closed",1,0,0.11,0.05,-11,6,0.031746,0.545455,189,"10.66952","0.056452","0.63636364","-0.27272727","2026-05-21 13:04:00","2026-05-21 12:51:00","2026-05-21 16:00:00","2026-05-21 12:31:01","2026-05-21 13:04:11","put side",709.81,710.58
"3DTE $140-$350","ironcondor","+7,115 put, -7,125 put, -7,630 call, +7,640 call","SPX","closed",1,1,0.55,0.15,-55,40,0.042328,0.727273,945,"36.926032","0.03887","0.81818182","-3","2026-05-21 12:59:00","2026-05-20 11:16:00","2026-05-26 16:00:00","2026-05-20 10:00:07","2026-05-21 13:00:01","250,60percent",7378.87,7407.08
"QQQ-IC-0DTE-HedgeTest","shortcallspread","-714 call, +716 call","QQQ","closed",28,0,0.27,0.13,-756,392,0.080925,0.518519,4844,"24.42247","0.141991","0.55555556","-0.25925926","2026-05-21 12:39:00","2026-05-21 11:48:00","2026-05-21 16:00:00","2026-05-21 11:01:02","2026-05-21 12:39:11","call side",709.15,709.55
"QQQ-IC-0DTE-HedgeC-S3","shortcallspread","-714 call, +716 call","QQQ","closed",28,0,0.27,0.13,-756,392,0.080925,0.518519,4844,"24.42247","0.141991","0.55555556","-0.25925926","2026-05-21 12:39:00","2026-05-21 11:48:00","2026-05-21 16:00:00","2026-05-21 11:01:02","2026-05-21 12:39:11","call side",709.15,709.55
"QQQ-IC-0DTE-HedgeD-Conditional","shortcallspread","-714 call, +716 call","QQQ","closed",28,0,0.27,0.13,-756,392,0.080925,0.518519,4844,"24.42247","0.141991","0.55555556","-0.25925926","2026-05-21 12:39:00","2026-05-21 11:48:00","2026-05-21 16:00:00","2026-05-21 11:01:02","2026-05-21 12:39:11","call side",709.15,709.55
"QQQ-IC-0DTE-HedgeA-S1","shortcallspread","-714 call, +716 call","QQQ","closed",28,0,0.27,0.13,-756,392,0.080925,0.518519,4844,"24.42247","0.141991","0.55555556","-0.25925926","2026-05-21 12:39:00","2026-05-21 11:48:00","2026-05-21 16:00:00","2026-05-21 11:01:02","2026-05-21 12:39:11","call side",709.15,709.55
"QQQ-IC-0DTE-HedgeTest","shortputspread","-704 put, +702 put","QQQ","closed",29,0,0.28,0.14,-812,406,0.081395,0.5,4988,"26.34296","0.154052","0.53571429","-0.42857143","2026-05-21 11:46:00","2026-05-21 11:09:00","2026-05-21 16:00:00","2026-05-21 11:01:01","2026-05-21 11:46:11","put side",709.09,710.24
"QQQ-IC-0DTE-HedgeB-S2","shortputspread","-704 put, +702 put","QQQ","closed",29,0,0.28,0.14,-812,406,0.081395,0.5,4988,"26.34296","0.154052","0.53571429","-0.42857143","2026-05-21 11:46:00","2026-05-21 11:09:00","2026-05-21 16:00:00","2026-05-21 11:01:01","2026-05-21 11:46:11","put side",709.09,710.24
"QQQ-IC-0DTE-HedgeD-Conditional","shortputspread","-704 put, +702 put","QQQ","closed",29,0,0.28,0.14,-812,406,0.081395,0.5,4988,"26.34296","0.154052","0.53571429","-0.42857143","2026-05-21 11:46:00","2026-05-21 11:09:00","2026-05-21 16:00:00","2026-05-21 11:01:01","2026-05-21 11:46:11","put side",709.09,710.24
"QQQ-IC-0DTE-HedgeC-S3","shortputspread","-704 put, +702 put","QQQ","closed",29,0,0.28,0.14,-812,406,0.081395,0.5,4988,"26.34296","0.154052","0.53571429","-0.42857143","2026-05-21 11:46:00","2026-05-21 11:09:00","2026-05-21 16:00:00","2026-05-21 11:01:01","2026-05-21 11:46:11","put side",709.09,710.24
"QQQ-IC-0DTE-HedgeA-S1","shortputspread","-704 put, +702 put","QQQ","closed",29,0,0.28,0.14,-812,406,0.081395,0.5,4988,"26.34296","0.154052","0.53571429","-0.42857143","2026-05-21 11:46:00","2026-05-21 11:09:00","2026-05-21 16:00:00","2026-05-21 11:01:01","2026-05-21 11:46:11","put side",709.09,710.24
"QQQ-IC-0DTE-HedgeB-S2","shortcallspread","-714 call, +716 call","QQQ","closed",28,0,0.27,0.31,-756,-112,-0.023121,-0.148148,4844,"24.42247","0.141991","0.40740741","-0.14814815","2026-05-21 11:09:00","2026-05-21 11:03:00","2026-05-21 16:00:00","2026-05-21 11:01:02","2026-05-21 11:46:00","call side",709.15,710.3
"IC-SPX-FastPT25-S2","shortputspread","-7,365 put, +7,360 put","SPX","closed",11,0,0.6,0.8,-660,-220,-0.045455,-0.333333,4840,"58.76217","0.13355","0.08333333","0","2026-05-21 10:11:00","2026-05-21 10:10:05","2026-05-21 16:00:00","2026-05-21 10:10:05","2026-05-21 10:13:02","put side",7421.17,7415.78
"IC-SPX-FastPT25-S2","shortcallspread","-7,475 call, +7,480 call","SPX","closed",11,0,0.55,0.4,-605,165,0.033708,0.272727,4895,"53.18652","0.11952","0.27272727","0","2026-05-21 10:13:00","2026-05-21 10:10:06","2026-05-21 16:00:00","2026-05-21 10:10:06","2026-05-21 10:13:00","call side",7421.01,7416.22
"IC-SPX-FastPT25-S2","shortcallspread","-7,475 call, +7,480 call","SPX","closed",10,0,0.5,0.65,-500,-150,-0.033333,-0.3,4500,"48.87417","0.108609","0.06","-0.14","2026-05-21 10:01:00","2026-05-21 10:03:00","2026-05-21 16:00:00","2026-05-21 10:00:09","2026-05-21 10:10:04","call side",7416.91,7421.17
"IC-SPX-FastPT25-S2","shortputspread","-7,360 put, +7,355 put","SPX","closed",11,0,0.6,0.45,-660,165,0.034091,0.25,4840,"58.64668","0.133288","0.25","0","2026-05-21 10:10:00","2026-05-21 10:00:09","2026-05-21 16:00:00","2026-05-21 10:00:09","2026-05-21 10:10:00","put side",7416.35,7422.53
"IC-SPX-FastPT25-S2","shortcallspread","-7,465 call, +7,470 call","SPX","closed",11,0,0.7,0.9,-770,-220,-0.046512,-0.285714,4730,"65.25593","0.150707","0.11428571","-0.07142857","2026-05-21 09:58:00","2026-05-21 09:55:00","2026-05-21 16:00:00","2026-05-21 09:54:04","2026-05-21 10:00:07","call side",7409.54,7416.48
"IC-SPX-FastPT25-S2","shortputspread","-7,355 put, +7,350 put","SPX","closed",11,0,0.75,0.5,-825,275,0.058824,0.333333,4675,"73.14964","0.172117","0.33333333","0","2026-05-21 10:00:00","2026-05-21 09:54:03","2026-05-21 16:00:00","2026-05-21 09:54:03","2026-05-21 10:00:01","put side",7409.59,7416.08
"IC-SPX-FastPT25-S2","shortcallspread","-7,455 call, +7,460 call","SPX","closed",11,0,0.55,1,-605,-495,-0.101124,-0.818182,4895,"53.28468","0.119741","0.14545455","-0.63636364","2026-05-21 09:48:00","2026-05-21 09:53:00","2026-05-21 16:00:00","2026-05-21 09:41:03","2026-05-21 09:54:02","call side",7398.49,7409.59
"IC-SPX-FastPT25-S2","shortputspread","-7,340 put, +7,335 put","SPX","closed",11,0,0.7,0.45,-770,275,0.05814,0.357143,4730,"67.94363","0.158008","0.4","0","2026-05-21 09:54:00","2026-05-21 09:44:00","2026-05-21 16:00:00","2026-05-21 09:40:03","2026-05-21 09:54:00","put side",7394.78,7409.6
"IC-SPX-FastPT25-S2","shortcallspread","-7,455 call, +7,460 call","SPX","closed",11,0,0.7,0.5,-770,220,0.046512,0.285714,4730,"67.05462","0.155941","0.32857143","-0.07142857","2026-05-21 09:48:00","2026-05-21 09:35:00","2026-05-21 16:00:00","2026-05-21 09:31:03","2026-05-21 09:48:00","call side",7401.8,7395.31
"3DTE $140-$350","ironcondor","+7,130 put, -7,140 put, -7,605 call, +7,615 call","SPX","closed",1,2,0.55,0.15,-55,40,0.042328,0.727273,945,"50.10579","0.053022","0.90909091","-0.45454545","2026-05-21 09:32:00","2026-05-19 10:51:00","2026-05-22 16:00:00","2026-05-19 10:00:06","2026-05-21 09:45:03","230,60percent",7370.15,7395.56
"Nigiri-Paper-v1","shortputspread","-719 put, +714 put","SPY","closed",10,1,0.09,0.06,-90,30,0.00611,0.333333,4910,"9.9812","0.02037","0.22222222","-0.22222222","2026-05-20 15:01:00","2026-05-20 14:03:00","2026-05-22 16:00:00","2026-05-20 14:02:17","2026-05-21 09:45:03","",740.07,737.66
"IC-SPX-FastPT25-S2","shortputspread","-7,345 put, +7,340 put","SPX","closed",11,0,0.75,0.9,-825,-165,-0.035294,-0.2,4675,"72.97081","0.171696","0.13333333","-0.13333333","2026-05-21 09:38:00","2026-05-21 09:32:00","2026-05-21 16:00:00","2026-05-21 09:31:02","2026-05-21 09:40:02","put side",7400.6,7394.35
"1-45pm-Sandwich-Paper-v1","ironcondor","+7,410 put, -7,415 put, -7,425 call, +7,430 call","SPX","expired",1,0,3.3,5,-330,-170,-1,-0.515152,170,"49.443304","0.290843","0.42424242","-0.32424242","2026-05-20 15:51:00","2026-05-20 15:59:00","2026-05-20 16:00:00","2026-05-20 13:45:03","2026-05-20 16:15:00",,7421.54,7432.97
"Opening Range Breakout 60m","shortputspread","-7,355 put, +7,340 put","SPX","expired",1,0,1.1,0,-110,110,0.079137,1,1390,"105.95627","0.076228","1","-0.29090909","2026-05-20 14:35:00","2026-05-20 10:48:00","2026-05-20 16:00:00","2026-05-20 10:45:13","2026-05-20 16:15:00","test a",7402.63,7432.97
"QQQ-IC-0DTE-Baseline","ironcondor","+704 put, -705 put, -714 call, +715 call","QQQ","closed",153,0,0.35,0.42,-5355,-1071,-0.107692,-0.2,9945,"34.414247","0.546258","0.02857143","-0.22857143","2026-05-20 14:26:00","2026-05-20 15:36:00","2026-05-20 16:00:00","2026-05-20 13:30:35","2026-05-20 15:50:11","",710.78,711.88
"QQQ-IC-0DTE-HedgeD-Conditional","shortcallspread","-715 call, +717 call","QQQ","closed",29,0,0.32,0.51,-928,-551,-0.113095,-0.59375,4872,"30.34927","0.181732","0.1875","-1","2026-05-20 12:29:00","2026-05-20 11:17:00","2026-05-20 16:00:00","2026-05-20 11:01:02","2026-05-20 15:50:00","call side",709.98,712.26
"QQQ-IC-0DTE-HedgeA-S1","shortcallspread","-715 call, +717 call","QQQ","closed",29,0,0.32,0.51,-928,-551,-0.113095,-0.59375,4872,"30.34927","0.181732","0.1875","-1","2026-05-20 12:29:00","2026-05-20 11:17:00","2026-05-20 16:00:00","2026-05-20 11:01:02","2026-05-20 15:50:00","call side",709.98,712.26
"QQQ-IC-0DTE-Raw-HoldToExp","shortputspread","-705 put, +703 put","QQQ","closed",1,0,0.31,0.13,-31,18,0.106509,0.580645,169,"30.23795","0.181066","0.74193548","-0.25806452","2026-05-20 15:46:00","2026-05-20 12:27:00","2026-05-20 16:00:00","2026-05-20 11:01:01","2026-05-20 15:50:00","put side",709.95,712.26
"QQQ-IC-0DTE-Fortress-NoFilter","shortputspread","-706 put, +704 put","QQQ","closed",28,0,0.25,0.18,-700,196,0.04,0.28,4900,"24.94442","0.14254","0.48","-0.24","2026-05-20 15:46:00","2026-05-20 14:25:00","2026-05-20 16:00:00","2026-05-20 14:01:01","2026-05-20 15:50:00","put side",711.16,712.26
"QQQ-IC-0DTE-Fortress-NoFilter","shortcallspread","-716 call, +718 call","QQQ","closed",28,0,0.23,0.39,-644,-448,-0.090395,-0.695652,4956,"22.94162","0.129614","0.17391304","-0.73913043","2026-05-20 14:25:00","2026-05-20 15:49:00","2026-05-20 16:00:00","2026-05-20 13:49:01","2026-05-20 15:50:00","call side",710.66,712.26
"QQQ-IC-0DTE-HedgeTest","shortcallspread","-715 call, +717 call","QQQ","closed",29,0,0.32,0.51,-928,-551,-0.113095,-0.59375,4872,"30.34927","0.181732","0.1875","-1","2026-05-20 12:29:00","2026-05-20 11:17:00","2026-05-20 16:00:00","2026-05-20 11:01:02","2026-05-20 15:50:00","call side",709.98,712.26
"QQQ-IC-0DTE-Raw-HoldToExp","shortcallspread","-715 call, +717 call","QQQ","closed",1,0,0.32,0.51,-32,-19,-0.113095,-0.59375,168,"30.34927","0.181732","0.1875","-1","2026-05-20 12:29:00","2026-05-20 11:17:00","2026-05-20 16:00:00","2026-05-20 11:01:02","2026-05-20 15:50:00","call side",709.98,712.26
"QQQ-IC-0DTE-InverseFilter-HoldToExp","shortputspread","-706 put, +704 put","QQQ","closed",1,0,0.25,0.18,-25,7,0.04,0.28,175,"24.94442","0.14254","0.48","-0.24","2026-05-20 15:46:00","2026-05-20 14:25:00","2026-05-20 16:00:00","2026-05-20 14:01:01","2026-05-20 15:50:00","put side",711.16,712.26
"QQQ-IC-0DTE-HedgeB-S2","shortputspread","-705 put, +703 put","QQQ","closed",29,0,0.31,0.15,-899,464,0.094675,0.516129,4901,"30.23795","0.181066","0.5483871","-0.25806452","2026-05-20 15:18:00","2026-05-20 12:27:00","2026-05-20 16:00:00","2026-05-20 11:01:01","2026-05-20 15:18:11","put side",709.95,711.67
"QQQ-IC-0DTE-HedgeD-Conditional","shortputspread","-705 put, +703 put","QQQ","closed",29,0,0.31,0.15,-899,464,0.094675,0.516129,4901,"30.23795","0.181066","0.5483871","-0.25806452","2026-05-20 15:18:00","2026-05-20 12:27:00","2026-05-20 16:00:00","2026-05-20 11:01:01","2026-05-20 15:18:11","put side",709.95,711.67
"QQQ-IC-0DTE-HedgeA-S1","shortputspread","-705 put, +703 put","QQQ","closed",29,0,0.31,0.15,-899,464,0.094675,0.516129,4901,"30.23795","0.181066","0.5483871","-0.25806452","2026-05-20 15:18:00","2026-05-20 12:27:00","2026-05-20 16:00:00","2026-05-20 11:01:01","2026-05-20 15:18:11","put side",709.95,711.67
"QQQ-IC-0DTE-HedgeTest","shortputspread","-705 put, +703 put","QQQ","closed",29,0,0.31,0.15,-899,464,0.094675,0.516129,4901,"30.23795","0.181066","0.5483871","-0.25806452","2026-05-20 15:18:00","2026-05-20 12:27:00","2026-05-20 16:00:00","2026-05-20 11:01:01","2026-05-20 15:18:11","put side",709.95,711.67
"QQQ-IC-0DTE-HedgeC-S3","shortputspread","-705 put, +703 put","QQQ","closed",29,0,0.31,0.15,-899,464,0.094675,0.516129,4901,"30.23795","0.181066","0.5483871","-0.25806452","2026-05-20 15:18:00","2026-05-20 12:27:00","2026-05-20 16:00:00","2026-05-20 11:01:01","2026-05-20 15:18:11","put side",709.95,711.67
"QQQ-IC-0DTE-HedgeB-S2","shortcallspread","-715 call, +717 call","QQQ","closed",29,0,0.32,0.47,-928,-435,-0.089286,-0.46875,4872,"30.34927","0.181732","0.1875","-1","2026-05-20 12:29:00","2026-05-20 11:17:00","2026-05-20 16:00:00","2026-05-20 11:01:02","2026-05-20 15:15:02","call side",709.98,711.73
"Nigiri-Paper-v1","shortputspread","-709 put, +704 put","SPY","closed",10,6,0.12,0.03,-120,90,0.018443,0.75,4880,"12.70576","0.02609","0.83333333","-1","2026-05-20 14:02:00","2026-05-15 09:46:00","2026-05-22 16:00:00","2026-05-14 09:49:06","2026-05-20 14:02:06","",745.38,740.07
"Trendy-Paper-v1","shortputspread","-710 put, +700 put","SPY","closed",1,1,0.82,0.45,-82,37,0.040305,0.45122,918,"55.89803","0.060891","0.57317073","-0.13414634","2026-05-20 11:17:00","2026-05-19 10:51:00","2026-05-29 16:00:00","2026-05-19 09:45:13","2026-05-20 12:30:22",,733.48,738.65
"60min-ORB-10W-Paper-v1","shortputspread","-7,355 put, +7,345 put","SPX","closed",1,0,0.85,0.25,-85,60,0.065574,0.705882,915,"78.4386","0.085445","0.70588235","-0.2","2026-05-20 11:16:00","2026-05-20 10:48:00","2026-05-20 16:00:00","2026-05-20 10:45:03","2026-05-20 11:16:01","test a",7402.63,7426.44
"QQQ-IC-0DTE-HedgeC-S3","shortcallspread","-715 call, +717 call","QQQ","closed",29,0,0.32,0.5,-928,-522,-0.107143,-0.5625,4872,"30.34927","0.181732","0.15625","-0.53125","2026-05-20 11:04:00","2026-05-20 11:16:00","2026-05-20 16:00:00","2026-05-20 11:01:02","2026-05-20 11:16:01","call side",709.98,711.78
"3DTE $140-$350","ironcondor","+7,180 put, -7,190 put, -7,655 call, +7,665 call","SPX","closed",1,2,0.5,0.15,-50,35,0.036842,0.7,950,"44.171433","0.046496","1","-0.94","2026-05-18 15:02:00","2026-05-19 10:51:00","2026-05-21 16:00:00","2026-05-18 10:00:05","2026-05-20 10:30:02","230,60percent",7424.69,7398.37
"IC-SPX-FastPT25-S2","shortputspread","-7,320 put, +7,315 put","SPX","closed",10,0,0.5,0.65,-500,-150,-0.033333,-0.3,4500,"45.56922","0.100594","0.1","-0.04","2026-05-20 10:03:00","2026-05-20 10:05:00","2026-05-20 16:00:00","2026-05-20 10:02:02","2026-05-20 10:05:03","put side",7374.39,7369.59
"IC-SPX-FastPT25-S2","shortputspread","-7,335 put, +7,330 put","SPX","closed",10,0,0.4,0.9,-400,-500,-0.108696,-1.25,4600,"38.71033","0.084153","0","-1","2026-05-20 09:47:03","2026-05-20 09:56:00","2026-05-20 16:00:00","2026-05-20 09:47:03","2026-05-20 10:02:02","put side",7391.4,7374.42
"IC-SPX-FastPT25-S2","shortcallspread","-7,440 call, +7,445 call","SPX","closed",10,0,0.3,0.2,-300,100,0.021277,0.333333,4700,"28.56283","0.060772","0.33333333","-0.23333333","2026-05-20 10:02:00","2026-05-20 09:47:00","2026-05-20 16:00:00","2026-05-20 09:46:04","2026-05-20 10:02:00","call side",7383.86,7374.47
"IC-SPX-FastPT25-S2","shortputspread","-7,330 put, +7,325 put","SPX","closed",10,0,0.5,0.35,-500,150,0.033333,0.3,4500,"49.95226","0.111501","0.3","0.04","2026-05-20 09:47:00","2026-05-20 09:46:03","2026-05-20 16:00:00","2026-05-20 09:46:03","2026-05-20 09:47:00","put side",7383.36,7391.15
"IC-SPX-FastPT25-S2","shortcallspread","-7,430 call, +7,435 call","SPX","closed",10,0,0.35,0.55,-350,-200,-0.043011,-0.571429,4650,"33.09129","0.071164","0.05714286","-0.37142857","2026-05-20 09:42:00","2026-05-20 09:46:00","2026-05-20 16:00:00","2026-05-20 09:41:03","2026-05-20 09:46:02","call side",7375.55,7383.15
"IC-SPX-FastPT25-S2","shortputspread","-7,320 put, +7,315 put","SPX","closed",10,0,0.5,0.25,-500,250,0.055556,0.5,4500,"48.28805","0.107307","0.5","-0.04","2026-05-20 09:46:00","2026-05-20 09:42:00","2026-05-20 16:00:00","2026-05-20 09:41:02","2026-05-20 09:46:00","put side",7374.78,7383.21
"Weekly-IB-SPY-Paper-v1","ironbutterfly","+712 put, -739 put, -739 call, +758 call","SPY","closed",1,5,11.71,8.46,-1171,325,0.212557,0.277541,1529,"254.791358","0.166748","0.27839453","-0.03501281","2026-05-20 09:45:00","2026-05-15 10:24:00","2026-05-22 16:00:00","2026-05-15 09:45:20","2026-05-20 09:45:14",,738.55,736.28
"Weekly-IB-SPY-Paper-v1","ironbutterfly","+722 put, -745 put, -745 call, +763 call","SPY","closed",1,6,10.77,9.61,-1077,116,0.094849,0.107707,1223,"171.376001","0.140242","0.17734448","-0.17084494","2026-05-18 09:57:00","2026-05-19 10:52:00","2026-05-21 16:00:00","2026-05-14 09:45:16","2026-05-20 09:45:03",,745.55,736.09
"IC-SPX-FastPT25-S2","shortcallspread","-7,420 call, +7,425 call","SPX","closed",10,0,0.45,0.65,-450,-200,-0.043956,-0.444444,4550,"40.63906","0.088732","0.06666667","-0.22222222","2026-05-20 09:36:03","2026-05-20 09:41:00","2026-05-20 16:00:00","2026-05-20 09:36:03","2026-05-20 09:41:02","call side",7362.87,7374.78
"IC-SPX-FastPT25-S2","shortputspread","-7,310 put, +7,305 put","SPX","closed",10,0,0.5,0.35,-500,150,0.033333,0.3,4500,"47.87738","0.106394","0.3","0","2026-05-20 09:41:00","2026-05-20 09:36:02","2026-05-20 16:00:00","2026-05-20 09:36:02","2026-05-20 09:41:00","put side",7363.53,7374.37
"IC-SPX-FastPT25-S2","shortputspread","-7,320 put, +7,315 put","SPX","closed",10,0,0.5,0.8,-500,-300,-0.066667,-0.6,4500,"48.22455","0.107166","0.1","-0.5","2026-05-20 09:31:02","2026-05-20 09:36:00","2026-05-20 16:00:00","2026-05-20 09:31:02","2026-05-20 09:36:01","put side",7375.27,7363.53
"IC-SPX-FastPT25-S2","shortcallspread","-7,430 call, +7,435 call","SPX","closed",10,0,0.45,0.3,-450,150,0.032967,0.333333,4550,"40.84995","0.089387","0.33333333","-0.11111111","2026-05-20 09:36:00","2026-05-20 09:31:03","2026-05-20 16:00:00","2026-05-20 09:31:03","2026-05-20 09:36:00","call side",7375.68,7363.61
"1-45pm-Sandwich-Paper-v1","ironcondor","+7,380 put, -7,385 put, -7,395 call, +7,400 call","SPX","expired",1,0,3.6,5,-360,-140,-1,-0.388889,140,"58.408051","0.4172","0.08333333","-0.44444444","2026-05-19 14:15:00","2026-05-19 15:39:00","2026-05-19 16:00:00","2026-05-19 13:45:02","2026-05-19 16:15:00",,7390.48,7353.61
"Opening Range Breakout 60m","shortcallspread","-7,385 call, +7,400 call","SPX","expired",1,0,2.05,0,-205,205,0.158301,1,1295,"164.82861","0.126987","1","-3","2026-05-19 15:41:00","2026-05-19 13:23:00","2026-05-19 16:00:00","2026-05-19 11:00:02","2026-05-19 16:15:00","test b",7349.73,7353.61
"QQQ-IC-0DTE-Range075-PT50-Wide2-1230PM","shortcallspread","-707 call, +709 call","QQQ","closed",1,0,0.11,0.01,-11,10,0.05291,0.909091,189,"11.10761","0.059083","1","-5.09090909","2026-05-19 15:46:00","2026-05-19 13:23:00","2026-05-19 16:00:00","2026-05-19 12:31:03","2026-05-19 15:50:00","call side",701.69,701.44
"QQQ-IC-0DTE-Raw-HoldToExp","shortputspread","-694 put, +692 put","QQQ","closed",1,0,0.27,0.01,-27,26,0.150289,0.962963,173,"23.55766","0.136963","1","-0.48148148","2026-05-19 13:05:00","2026-05-19 11:25:00","2026-05-19 16:00:00","2026-05-19 11:01:01","2026-05-19 15:50:00","put side",698.78,701.44
"QQQ-IC-0DTE-Fortress-NoPT50","shortputspread","-701 put, +699 put","QQQ","closed",26,0,0.08,0.37,-208,-754,-0.151042,-3.625,4992,"8.61152","0.045087","0.5","-3.5","2026-05-19 15:15:00","2026-05-19 14:56:00","2026-05-19 16:00:00","2026-05-19 13:31:01","2026-05-19 15:50:00","put side",705.99,701.44
"QQQ-IC-0DTE-Fortress-NoPT50","shortcallspread","-711 call, +713 call","QQQ","closed",25,0,0.07,0.01,-175,150,0.031088,0.857143,4825,"7.55028","0.039324","1","-0.14285714","2026-05-19 14:58:00","2026-05-19 13:32:02","2026-05-19 16:00:00","2026-05-19 13:32:02","2026-05-19 15:50:00","call side",706.08,701.44
